instSub	instance	public	cbbaf622ef4ac5c5	QuantumInfo/ClassicalInfo/Prob.lean	168
coe_sub	theorem	public	7a7aad9b79af9599	QuantumInfo/ClassicalInfo/Prob.lean	173
coe_one_minus	theorem	public	42b0d346ecefe353	QuantumInfo/ClassicalInfo/Prob.lean	177
add_one_minus	theorem	public	092c54bcd72fd3c2	QuantumInfo/ClassicalInfo/Prob.lean	180
one_minus_inv	theorem	public	a0834f07a2520763	QuantumInfo/ClassicalInfo/Prob.lean	184
instance@188	instance	public	c04e83b1c3386876	QuantumInfo/ClassicalInfo/Prob.lean	188
coe_iInf	theorem	public	15f3ac095e9b9552	QuantumInfo/ClassicalInfo/Prob.lean	193
instance@199	instance	public	64dc4f47be1b04e1	QuantumInfo/ClassicalInfo/Prob.lean	199
top_eq_one	theorem	public	e682ae8ab8fa85cf	QuantumInfo/ClassicalInfo/Prob.lean	203
sub_zero	theorem	public	25913c1840a4297d	QuantumInfo/ClassicalInfo/Prob.lean	207
toNNReal_Continuous	theorem	public	e3ea31e8d71dd004	QuantumInfo/ClassicalInfo/Prob.lean	211
mul_eq_one_iff	theorem	public	531fcce62d70d651	QuantumInfo/ClassicalInfo/Prob.lean	216
mix_ab	def	public	058575f240b0af8d	QuantumInfo/ClassicalInfo/Prob.lean	258
mix	def	public	cf600be93afd55a1	QuantumInfo/ClassicalInfo/Prob.lean	267
to_U_of_mkT	theorem	public	b47e7d2712c25a0f	QuantumInfo/ClassicalInfo/Prob.lean	271
notation:[	notation	public	4ed942447aeff9f3	QuantumInfo/ClassicalInfo/Prob.lean	274
mix_zero	theorem	public	9ba7d41439a18307	QuantumInfo/ClassicalInfo/Prob.lean	279
mix_one	theorem	public	1a2f2fbb8669a523	QuantumInfo/ClassicalInfo/Prob.lean	284
instUniv	instance	public	5a6a7b3fa356f9ce	QuantumInfo/ClassicalInfo/Prob.lean	289
mkT_instUniv	theorem	public	7c43c2f8a09b2ccb	QuantumInfo/ClassicalInfo/Prob.lean	298
to_U_instUniv	theorem	public	3b56978a1b59f300	QuantumInfo/ClassicalInfo/Prob.lean	303
instPi.lem_1	theorem	public	d93c428634849ce6	QuantumInfo/ClassicalInfo/Prob.lean	308
instPi	instance	public	8dcd00d2fb39be15	QuantumInfo/ClassicalInfo/Prob.lean	319
val_mkT_instPi	theorem	public	436d72f6b7ceb107	QuantumInfo/ClassicalInfo/Prob.lean	332
to_U_instPi	theorem	public	94fdaee8dac4dcfd	QuantumInfo/ClassicalInfo/Prob.lean	337
instSubtype	def	public	d012a0fb0f659a22	QuantumInfo/ClassicalInfo/Prob.lean	346
instMixable	instance	public	ff564da7e8e9e2af	QuantumInfo/ClassicalInfo/Prob.lean	375
to_U_mixable	theorem	public	6a31facdb0d1e3c8	QuantumInfo/ClassicalInfo/Prob.lean	387
mkT_mixable	theorem	public	a6ba5c350beac63f	QuantumInfo/ClassicalInfo/Prob.lean	391
